event_name,round,match,team,judge_name,category,score
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Musicality,9.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Stylistic Athleticism,7.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Cleanliness,8.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Technical Execution + Authenticity,8.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Spacing,8.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Projection/Communication,8.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Stamina,10.0
Sydney,1,1,GRV,Mel Charlot,Choreography Complexity,9.0
Sydney,1,1,GRV,Mel Charlot,Staging,9.0
Sydney,1,1,GRV,Mel Charlot,Musicality,9.0
Sydney,1,1,GRV,Mel Charlot,Creativity,8.0
Sydney,1,1,GRV,Mel Charlot,Stylistic Athleticism,8.0
Sydney,1,1,GRV,Mel Charlot,Cleanliness,9.0
Sydney,1,1,GRV,Mel Charlot,Technical Execution + Authenticity,9.0
Sydney,1,1,GRV,Mel Charlot,Spacing,9.0
Sydney,1,1,GRV,Mel Charlot,Projection/Communication,9.0
Sydney,1,1,GRV,Mel Charlot,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Choreography Complexity,7.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Staging,8.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Musicality,8.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Stylistic Athleticism,8.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Cleanliness,9.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Technical Execution + Authenticity,7.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Spacing,9.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Projection/Communication,8.0
Sydney,1,1,JAM REPUBLIC,Comfort Fedoke,Stamina,9.0
Sydney,1,1,GRV,Comfort Fedoke,Choreography Complexity,9.0
Sydney,1,1,GRV,Comfort Fedoke,Staging,8.0
Sydney,1,1,GRV,Comfort Fedoke,Musicality,9.0
Sydney,1,1,GRV,Comfort Fedoke,Creativity,8.0
Sydney,1,1,GRV,Comfort Fedoke,Stylistic Athleticism,9.0
Sydney,1,1,GRV,Comfort Fedoke,Cleanliness,9.0
Sydney,1,1,GRV,Comfort Fedoke,Technical Execution + Authenticity,9.0
Sydney,1,1,GRV,Comfort Fedoke,Spacing,9.0
Sydney,1,1,GRV,Comfort Fedoke,Projection/Communication,9.0
Sydney,1,1,GRV,Comfort Fedoke,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Choreography Complexity,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Staging,7.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Musicality,9.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Stylistic Athleticism,9.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Cleanliness,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Technical Execution + Authenticity,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Spacing,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Projection/Communication,8.0
Sydney,1,1,JAM REPUBLIC,Shaun Evaristo,Stamina,9.0
Sydney,1,1,GRV,Shaun Evaristo,Choreography Complexity,9.0
Sydney,1,1,GRV,Shaun Evaristo,Staging,8.0
Sydney,1,1,GRV,Shaun Evaristo,Musicality,8.0
Sydney,1,1,GRV,Shaun Evaristo,Creativity,8.0
Sydney,1,1,GRV,Shaun Evaristo,Stylistic Athleticism,9.0
Sydney,1,1,GRV,Shaun Evaristo,Cleanliness,8.0
Sydney,1,1,GRV,Shaun Evaristo,Technical Execution + Authenticity,9.0
Sydney,1,1,GRV,Shaun Evaristo,Spacing,7.0
Sydney,1,1,GRV,Shaun Evaristo,Projection/Communication,9.0
Sydney,1,1,GRV,Shaun Evaristo,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Choreography Complexity,8.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Staging,9.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Musicality,9.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Stylistic Athleticism,8.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Cleanliness,7.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Technical Execution + Authenticity,8.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Spacing,9.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Projection/Communication,9.0
Sydney,1,1,JAM REPUBLIC,Chonique Sneed,Stamina,9.0
Sydney,1,1,GRV,Chonique Sneed,Choreography Complexity,9.0
Sydney,1,1,GRV,Chonique Sneed,Staging,9.0
Sydney,1,1,GRV,Chonique Sneed,Musicality,8.0
Sydney,1,1,GRV,Chonique Sneed,Creativity,9.0
Sydney,1,1,GRV,Chonique Sneed,Stylistic Athleticism,9.0
Sydney,1,1,GRV,Chonique Sneed,Cleanliness,9.0
Sydney,1,1,GRV,Chonique Sneed,Technical Execution + Authenticity,9.0
Sydney,1,1,GRV,Chonique Sneed,Spacing,8.0
Sydney,1,1,GRV,Chonique Sneed,Projection/Communication,9.0
Sydney,1,1,GRV,Chonique Sneed,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Choreography Complexity,7.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Staging,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Musicality,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Stylistic Athleticism,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Cleanliness,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Technical Execution + Authenticity,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Spacing,8.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Projection/Communication,9.0
Sydney,1,1,JAM REPUBLIC,Arnel Calvario,Stamina,9.0
Sydney,1,1,GRV,Arnel Calvario,Choreography Complexity,9.0
Sydney,1,1,GRV,Arnel Calvario,Staging,9.0
Sydney,1,1,GRV,Arnel Calvario,Musicality,9.0
Sydney,1,1,GRV,Arnel Calvario,Creativity,9.0
Sydney,1,1,GRV,Arnel Calvario,Stylistic Athleticism,9.0
Sydney,1,1,GRV,Arnel Calvario,Cleanliness,9.0
Sydney,1,1,GRV,Arnel Calvario,Technical Execution + Authenticity,8.0
Sydney,1,1,GRV,Arnel Calvario,Spacing,9.0
Sydney,1,1,GRV,Arnel Calvario,Projection/Communication,10.0
Sydney,1,1,GRV,Arnel Calvario,Stamina,10.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Choreography Complexity,8.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Staging,9.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Musicality,8.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Creativity,8.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Stylistic Athleticism,8.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Cleanliness,6.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Technical Execution + Authenticity,7.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Spacing,8.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Projection/Communication,9.0
Sydney,1,2,QUICK STYLE,Stephen Grey,Stamina,9.0
Sydney,1,2,1MILLION,Stephen Grey,Choreography Complexity,6.0
Sydney,1,2,1MILLION,Stephen Grey,Staging,9.0
Sydney,1,2,1MILLION,Stephen Grey,Musicality,8.0
Sydney,1,2,1MILLION,Stephen Grey,Creativity,9.0
Sydney,1,2,1MILLION,Stephen Grey,Stylistic Athleticism,8.0
Sydney,1,2,1MILLION,Stephen Grey,Cleanliness,8.0
Sydney,1,2,1MILLION,Stephen Grey,Technical Execution + Authenticity,8.0
Sydney,1,2,1MILLION,Stephen Grey,Spacing,9.0
Sydney,1,2,1MILLION,Stephen Grey,Projection/Communication,10.0
Sydney,1,2,1MILLION,Stephen Grey,Stamina,9.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Choreography Complexity,7.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Staging,8.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Musicality,9.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Creativity,8.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Stylistic Athleticism,7.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Cleanliness,7.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Technical Execution + Authenticity,8.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Spacing,8.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Projection/Communication,8.0
Sydney,1,2,QUICK STYLE,Mel Charlot,Stamina,9.0
Sydney,1,2,1MILLION,Mel Charlot,Choreography Complexity,9.0
Sydney,1,2,1MILLION,Mel Charlot,Staging,8.0
Sydney,1,2,1MILLION,Mel Charlot,Musicality,8.0
Sydney,1,2,1MILLION,Mel Charlot,Creativity,9.0
Sydney,1,2,1MILLION,Mel Charlot,Stylistic Athleticism,8.0
Sydney,1,2,1MILLION,Mel Charlot,Cleanliness,8.0
Sydney,1,2,1MILLION,Mel Charlot,Technical Execution + Authenticity,8.0
Sydney,1,2,1MILLION,Mel Charlot,Spacing,8.0
Sydney,1,2,1MILLION,Mel Charlot,Projection/Communication,10.0
Sydney,1,2,1MILLION,Mel Charlot,Stamina,10.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Choreography Complexity,8.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Staging,9.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Musicality,7.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Creativity,8.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Stylistic Athleticism,8.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Cleanliness,7.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Technical Execution + Authenticity,8.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Spacing,8.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Projection/Communication,9.0
Sydney,1,2,QUICK STYLE,Comfort Fedoke,Stamina,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Choreography Complexity,8.0
Sydney,1,2,1MILLION,Comfort Fedoke,Staging,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Musicality,8.0
Sydney,1,2,1MILLION,Comfort Fedoke,Creativity,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Stylistic Athleticism,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Cleanliness,8.0
Sydney,1,2,1MILLION,Comfort Fedoke,Technical Execution + Authenticity,8.0
Sydney,1,2,1MILLION,Comfort Fedoke,Spacing,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Projection/Communication,9.0
Sydney,1,2,1MILLION,Comfort Fedoke,Stamina,10.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Choreography Complexity,8.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Staging,8.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Musicality,9.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Creativity,8.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Stylistic Athleticism,9.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Cleanliness,7.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Technical Execution + Authenticity,9.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Spacing,8.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Projection/Communication,9.0
Sydney,1,2,QUICK STYLE,Shaun Evaristo,Stamina,8.0
Sydney,1,2,1MILLION,Shaun Evaristo,Choreography Complexity,7.0
Sydney,1,2,1MILLION,Shaun Evaristo,Staging,9.0
Sydney,1,2,1MILLION,Shaun Evaristo,Musicality,8.0
Sydney,1,2,1MILLION,Shaun Evaristo,Creativity,9.0
Sydney,1,2,1MILLION,Shaun Evaristo,Stylistic Athleticism,9.0
Sydney,1,2,1MILLION,Shaun Evaristo,Cleanliness,8.0
Sydney,1,2,1MILLION,Shaun Evaristo,Technical Execution + Authenticity,9.0
Sydney,1,2,1MILLION,Shaun Evaristo,Spacing,8.0
Sydney,1,2,1MILLION,Shaun Evaristo,Projection/Communication,10.0
Sydney,1,2,1MILLION,Shaun Evaristo,Stamina,9.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Choreography Complexity,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Staging,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Musicality,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Creativity,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Stylistic Athleticism,9.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Cleanliness,7.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Technical Execution + Authenticity,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Spacing,9.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Projection/Communication,8.0
Sydney,1,2,QUICK STYLE,Chonique Sneed,Stamina,9.0
Sydney,1,2,1MILLION,Chonique Sneed,Choreography Complexity,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Staging,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Musicality,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Creativity,9.0
Sydney,1,2,1MILLION,Chonique Sneed,Stylistic Athleticism,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Cleanliness,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Technical Execution + Authenticity,8.0
Sydney,1,2,1MILLION,Chonique Sneed,Spacing,9.0
Sydney,1,2,1MILLION,Chonique Sneed,Projection/Communication,9.0
Sydney,1,2,1MILLION,Chonique Sneed,Stamina,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Choreography Complexity,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Staging,8.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Musicality,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Creativity,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Stylistic Athleticism,8.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Cleanliness,8.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Technical Execution + Authenticity,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Spacing,8.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Projection/Communication,9.0
Sydney,1,2,QUICK STYLE,Arnel Calvario,Stamina,10.0
Sydney,1,2,1MILLION,Arnel Calvario,Choreography Complexity,8.0
Sydney,1,2,1MILLION,Arnel Calvario,Staging,9.0
Sydney,1,2,1MILLION,Arnel Calvario,Musicality,9.0
Sydney,1,2,1MILLION,Arnel Calvario,Creativity,9.0
Sydney,1,2,1MILLION,Arnel Calvario,Stylistic Athleticism,9.0
Sydney,1,2,1MILLION,Arnel Calvario,Cleanliness,8.0
Sydney,1,2,1MILLION,Arnel Calvario,Technical Execution + Authenticity,9.0
Sydney,1,2,1MILLION,Arnel Calvario,Spacing,8.0
Sydney,1,2,1MILLION,Arnel Calvario,Projection/Communication,10.0
Sydney,1,2,1MILLION,Arnel Calvario,Stamina,10.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Choreography Complexity,9.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Staging,8.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Musicality,10.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Creativity,10.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Stylistic Athleticism,9.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Cleanliness,9.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Technical Execution + Authenticity,9.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Spacing,9.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Projection/Communication,10.0
Sydney,1,3,BROTHERHOOD,Stephen Grey,Stamina,10.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Choreography Complexity,8.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Staging,9.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Musicality,8.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Creativity,9.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Stylistic Athleticism,9.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Cleanliness,8.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Technical Execution + Authenticity,7.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Spacing,9.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Projection/Communication,10.0
Sydney,1,3,ROYAL FAMILY,Stephen Grey,Stamina,10.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Choreography Complexity,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Staging,10.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Musicality,10.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Creativity,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Stylistic Athleticism,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Cleanliness,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Technical Execution + Authenticity,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Spacing,9.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Projection/Communication,10.0
Sydney,1,3,BROTHERHOOD,Mel Charlot,Stamina,10.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Choreography Complexity,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Staging,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Musicality,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Creativity,8.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Stylistic Athleticism,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Cleanliness,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Technical Execution + Authenticity,8.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Spacing,9.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Projection/Communication,10.0
Sydney,1,3,ROYAL FAMILY,Mel Charlot,Stamina,10.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Choreography Complexity,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Staging,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Musicality,10.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Creativity,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Stylistic Athleticism,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Cleanliness,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Technical Execution + Authenticity,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Spacing,9.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Projection/Communication,10.0
Sydney,1,3,BROTHERHOOD,Comfort Fedoke,Stamina,10.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Choreography Complexity,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Staging,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Musicality,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Creativity,8.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Stylistic Athleticism,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Cleanliness,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Technical Execution + Authenticity,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Spacing,9.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Projection/Communication,10.0
Sydney,1,3,ROYAL FAMILY,Comfort Fedoke,Stamina,10.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Choreography Complexity,8.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Staging,9.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Musicality,9.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Creativity,10.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Stylistic Athleticism,10.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Cleanliness,9.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Technical Execution + Authenticity,9.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Spacing,8.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Projection/Communication,10.0
Sydney,1,3,BROTHERHOOD,Shaun Evaristo,Stamina,9.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Choreography Complexity,8.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Staging,8.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Musicality,8.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Creativity,9.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Stylistic Athleticism,9.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Cleanliness,8.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Technical Execution + Authenticity,9.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Spacing,7.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Projection/Communication,10.0
Sydney,1,3,ROYAL FAMILY,Shaun Evaristo,Stamina,10.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Choreography Complexity,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Staging,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Musicality,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Creativity,10.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Stylistic Athleticism,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Cleanliness,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Technical Execution + Authenticity,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Spacing,8.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Projection/Communication,9.0
Sydney,1,3,BROTHERHOOD,Chonique Sneed,Stamina,9.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Choreography Complexity,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Staging,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Musicality,9.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Creativity,9.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Stylistic Athleticism,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Cleanliness,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Technical Execution + Authenticity,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Spacing,9.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Projection/Communication,8.0
Sydney,1,3,ROYAL FAMILY,Chonique Sneed,Stamina,9.0
Sydney,1,3,BROTHERHOOD,Arnel Calvario,Choreography Complexity,9.0
